64657,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/10/2002,Parts per billion,17,27,0,25,Parts per million,0.039,0.055,11,47,Parts per billion,3.125,5,12,7,Parts per million,0.533333,0.7,5,8
64658,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/10/2002,Parts per billion,17,27,0,25,Parts per million,0.039,0.055,11,47,Parts per billion,3.075,3.6,8,,Parts per million,0.5125,0.7,0,
64659,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/10/2002,Parts per billion,17,27,0,25,Parts per million,0.039,0.055,11,47,Parts per billion,3.075,3.6,8,,Parts per million,0.533333,0.7,5,8
64660,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/11/2002,Parts per billion,13.125,33,20,31,Parts per million,0.048167,0.056,11,47,Parts per billion,3.166667,8,16,11,Parts per million,0.425,0.7,20,
64661,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/11/2002,Parts per billion,13.125,33,20,31,Parts per million,0.048167,0.056,11,47,Parts per billion,3.166667,8,16,11,Parts per million,0.433333,0.5,0,6
64662,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/11/2002,Parts per billion,13.125,33,20,31,Parts per million,0.048167,0.056,11,47,Parts per billion,3.1375,7,17,,Parts per million,0.425,0.7,20,
64663,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/11/2002,Parts per billion,13.125,33,20,31,Parts per million,0.048167,0.056,11,47,Parts per billion,3.1375,7,17,,Parts per million,0.433333,0.5,0,6
64664,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/12/2002,Parts per billion,9.875,27,21,25,Parts per million,0.034958,0.055,8,47,Parts per billion,2.458333,8,3,11,Parts per million,0.470833,0.9,21,
64665,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/12/2002,Parts per billion,9.875,27,21,25,Parts per million,0.034958,0.055,8,47,Parts per billion,2.458333,8,3,11,Parts per million,0.45,0.6,21,7
64666,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/12/2002,Parts per billion,9.875,27,21,25,Parts per million,0.034958,0.055,8,47,Parts per billion,2.425,4.6,5,,Parts per million,0.470833,0.9,21,
64667,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/12/2002,Parts per billion,9.875,27,21,25,Parts per million,0.034958,0.055,8,47,Parts per billion,2.425,4.6,5,,Parts per million,0.45,0.6,21,7
64668,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/13/2002,Parts per billion,17.5,28,17,26,Parts per million,0.016833,0.032,23,27,Parts per billion,1.217391,2,0,3,Parts per million,0.570833,0.7,15,
64669,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/13/2002,Parts per billion,17.5,28,17,26,Parts per million,0.016833,0.032,23,27,Parts per billion,1.217391,2,0,3,Parts per million,0.591667,0.6,0,7
64670,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/13/2002,Parts per billion,17.5,28,17,26,Parts per million,0.016833,0.032,23,27,Parts per billion,1.228571,2,2,,Parts per million,0.570833,0.7,15,
64671,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/13/2002,Parts per billion,17.5,28,17,26,Parts per million,0.016833,0.032,23,27,Parts per billion,1.228571,2,2,,Parts per million,0.591667,0.6,0,7
64672,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/14/2002,Parts per billion,10.291667,16,19,15,Parts per million,0.037042,0.042,10,36,Parts per billion,2.375,6,10,9,Parts per million,0.420833,0.5,6,
64673,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/14/2002,Parts per billion,10.291667,16,19,15,Parts per million,0.037042,0.042,10,36,Parts per billion,2.375,6,10,9,Parts per million,0.429167,0.6,0,7
64674,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/14/2002,Parts per billion,10.291667,16,19,15,Parts per million,0.037042,0.042,10,36,Parts per billion,2.3375,5,11,,Parts per million,0.420833,0.5,6,
64675,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/14/2002,Parts per billion,10.291667,16,19,15,Parts per million,0.037042,0.042,10,36,Parts per billion,2.3375,5,11,,Parts per million,0.429167,0.6,0,7
64676,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/15/2002,Parts per billion,19.541667,53,20,50,Parts per million,0.028542,0.051,11,43,Parts per billion,4.25,15,20,21,Parts per million,0.470833,0.7,21,
64677,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/15/2002,Parts per billion,19.541667,53,20,50,Parts per million,0.028542,0.051,11,43,Parts per billion,4.25,15,20,21,Parts per million,0.45,0.6,23,7
64678,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/15/2002,Parts per billion,19.541667,53,20,50,Parts per million,0.028542,0.051,11,43,Parts per billion,4.225,8,20,,Parts per million,0.470833,0.7,21,
64679,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/15/2002,Parts per billion,19.541667,53,20,50,Parts per million,0.028542,0.051,11,43,Parts per billion,4.225,8,20,,Parts per million,0.45,0.6,23,7
64680,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/16/2002,Parts per billion,25.666667,45,1,42,Parts per million,0.042875,0.064,14,64,Parts per billion,8.045455,29,8,41,Parts per million,0.5,0.7,5,
64681,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/16/2002,Parts per billion,25.666667,45,1,42,Parts per million,0.042875,0.064,14,64,Parts per billion,8.045455,29,8,41,Parts per million,0.516667,0.6,0,7
64682,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/16/2002,Parts per billion,25.666667,45,1,42,Parts per million,0.042875,0.064,14,64,Parts per billion,7.914286,23.6,8,,Parts per million,0.5,0.7,5,
64683,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/16/2002,Parts per billion,25.666667,45,1,42,Parts per million,0.042875,0.064,14,64,Parts per billion,7.914286,23.6,8,,Parts per million,0.516667,0.6,0,7
64684,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/17/2002,Parts per billion,19.666667,32,3,30,Parts per million,0.044792,0.063,9,61,Parts per billion,7.25,17,3,24,Parts per million,0.525,0.8,19,
64685,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/17/2002,Parts per billion,19.666667,32,3,30,Parts per million,0.044792,0.063,9,61,Parts per billion,7.25,17,3,24,Parts per million,0.516667,0.6,20,7
64686,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/17/2002,Parts per billion,19.666667,32,3,30,Parts per million,0.044792,0.063,9,61,Parts per billion,7.2,13.3,5,,Parts per million,0.525,0.8,19,
64687,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/17/2002,Parts per billion,19.666667,32,3,30,Parts per million,0.044792,0.063,9,61,Parts per billion,7.2,13.3,5,,Parts per million,0.516667,0.6,20,7
64688,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/18/2002,Parts per billion,9.083333,16,20,15,Parts per million,0.030458,0.036,11,31,Parts per billion,1.666667,4,22,6,Parts per million,0.475,0.5,0,
64689,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/18/2002,Parts per billion,9.083333,16,20,15,Parts per million,0.030458,0.036,11,31,Parts per billion,1.666667,4,22,6,Parts per million,0.508333,0.6,0,7
64690,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/18/2002,Parts per billion,9.083333,16,20,15,Parts per million,0.030458,0.036,11,31,Parts per billion,1.625,2.6,23,,Parts per million,0.475,0.5,0,
64691,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/18/2002,Parts per billion,9.083333,16,20,15,Parts per million,0.030458,0.036,11,31,Parts per billion,1.625,2.6,23,,Parts per million,0.508333,0.6,0,7
64692,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/19/2002,Parts per billion,10.833333,22,3,21,Parts per million,0.034458,0.044,11,37,Parts per billion,2.625,6,20,9,Parts per million,0.4375,0.6,3,
64693,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/19/2002,Parts per billion,10.833333,22,3,21,Parts per million,0.034458,0.044,11,37,Parts per billion,2.625,6,20,9,Parts per million,0.445833,0.5,0,6
64694,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/19/2002,Parts per billion,10.833333,22,3,21,Parts per million,0.034458,0.044,11,37,Parts per billion,2.5875,5.3,20,,Parts per million,0.4375,0.6,3,
64695,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/19/2002,Parts per billion,10.833333,22,3,21,Parts per million,0.034458,0.044,11,37,Parts per billion,2.5875,5.3,20,,Parts per million,0.445833,0.5,0,6
64696,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/20/2002,Parts per billion,14.375,26,5,25,Parts per million,0.03275,0.043,10,36,Parts per billion,2.625,4,20,6,Parts per million,0.45,0.6,5,
64697,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/20/2002,Parts per billion,14.375,26,5,25,Parts per million,0.03275,0.043,10,36,Parts per billion,2.625,4,20,6,Parts per million,0.441667,0.5,6,6
64698,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/20/2002,Parts per billion,14.375,26,5,25,Parts per million,0.03275,0.043,10,36,Parts per billion,2.575,3.3,20,,Parts per million,0.45,0.6,5,
64699,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/20/2002,Parts per billion,14.375,26,5,25,Parts per million,0.03275,0.043,10,36,Parts per billion,2.575,3.3,20,,Parts per million,0.441667,0.5,6,6
64700,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/21/2002,Parts per billion,18.217391,38,22,36,Parts per million,0.020625,0.035,9,30,Parts per billion,2.916667,6,19,9,Parts per million,0.495833,0.8,22,
64701,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/21/2002,Parts per billion,18.217391,38,22,36,Parts per million,0.020625,0.035,9,30,Parts per billion,2.916667,6,19,9,Parts per million,0.475,0.6,23,7
64702,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/21/2002,Parts per billion,18.217391,38,22,36,Parts per million,0.020625,0.035,9,30,Parts per billion,2.875,5.3,20,,Parts per million,0.495833,0.8,22,
64703,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/21/2002,Parts per billion,18.217391,38,22,36,Parts per million,0.020625,0.035,9,30,Parts per billion,2.875,5.3,20,,Parts per million,0.475,0.6,23,7
64704,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/22/2002,Parts per billion,19.708333,37,0,35,Parts per million,0.026,0.043,9,36,Parts per billion,4.833333,7,18,10,Parts per million,0.617391,1.2,4,
64705,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/22/2002,Parts per billion,19.708333,37,0,35,Parts per million,0.026,0.043,9,36,Parts per billion,4.833333,7,18,10,Parts per million,0.645833,1,5,11
64706,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/22/2002,Parts per billion,19.708333,37,0,35,Parts per million,0.026,0.043,9,36,Parts per billion,4.8,5.6,5,,Parts per million,0.617391,1.2,4,
64707,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/22/2002,Parts per billion,19.708333,37,0,35,Parts per million,0.026,0.043,9,36,Parts per billion,4.8,5.6,5,,Parts per million,0.645833,1,5,11
64708,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/23/2002,Parts per billion,26.166667,47,7,44,Parts per million,0.0365,0.055,11,47,Parts per billion,8.958333,23,7,33,Parts per million,0.558333,0.9,5,
64709,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/23/2002,Parts per billion,26.166667,47,7,44,Parts per million,0.0365,0.055,11,47,Parts per billion,8.958333,23,7,33,Parts per million,0.554167,0.7,7,8
64710,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/23/2002,Parts per billion,26.166667,47,7,44,Parts per million,0.0365,0.055,11,47,Parts per billion,8.9125,17,8,,Parts per million,0.558333,0.9,5,
64711,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/23/2002,Parts per billion,26.166667,47,7,44,Parts per million,0.0365,0.055,11,47,Parts per billion,8.9125,17,8,,Parts per million,0.554167,0.7,7,8
64712,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/24/2002,Parts per billion,27.791667,50,20,47,Parts per million,0.051833,0.082,11,116,Parts per billion,15.166667,38,8,54,Parts per million,0.575,0.8,20,
64713,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/24/2002,Parts per billion,27.791667,50,20,47,Parts per million,0.051833,0.082,11,116,Parts per billion,15.166667,38,8,54,Parts per million,0.554167,0.6,7,7
64714,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/24/2002,Parts per billion,27.791667,50,20,47,Parts per million,0.051833,0.082,11,116,Parts per billion,15.1125,29.3,8,,Parts per million,0.575,0.8,20,
64715,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/24/2002,Parts per billion,27.791667,50,20,47,Parts per million,0.051833,0.082,11,116,Parts per billion,15.1125,29.3,8,,Parts per million,0.554167,0.6,7,7
64716,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/25/2002,Parts per billion,6.833333,13,0,12,Parts per million,0.043792,0.057,11,48,Parts per billion,3.041667,5,0,7,Parts per million,0.429167,0.5,0,
64717,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/25/2002,Parts per billion,6.833333,13,0,12,Parts per million,0.043792,0.057,11,48,Parts per billion,3.041667,5,0,7,Parts per million,0.45,0.6,0,7
64718,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/25/2002,Parts per billion,6.833333,13,0,12,Parts per million,0.043792,0.057,11,48,Parts per billion,3,4,2,,Parts per million,0.429167,0.5,0,
64719,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/25/2002,Parts per billion,6.833333,13,0,12,Parts per million,0.043792,0.057,11,48,Parts per billion,3,4,2,,Parts per million,0.45,0.6,0,7
64720,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/26/2002,Parts per billion,11.708333,31,18,29,Parts per million,0.040917,0.064,13,64,Parts per billion,4.125,11,14,16,Parts per million,0.545833,0.9,18,
64721,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/26/2002,Parts per billion,11.708333,31,18,29,Parts per million,0.040917,0.064,13,64,Parts per billion,4.125,11,14,16,Parts per million,0.508333,0.7,20,8
64722,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/26/2002,Parts per billion,11.708333,31,18,29,Parts per million,0.040917,0.064,13,64,Parts per billion,4.1125,8,14,,Parts per million,0.545833,0.9,18,
64723,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/26/2002,Parts per billion,11.708333,31,18,29,Parts per million,0.040917,0.064,13,64,Parts per billion,4.1125,8,14,,Parts per million,0.508333,0.7,20,8
64724,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/27/2002,Parts per billion,10.791667,22,14,21,Parts per million,0.035208,0.056,11,47,Parts per billion,3.708333,12,14,17,Parts per million,0.583333,0.7,13,
64725,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/27/2002,Parts per billion,10.791667,22,14,21,Parts per million,0.035208,0.056,11,47,Parts per billion,3.708333,12,14,17,Parts per million,0.604167,0.7,0,8
64726,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/27/2002,Parts per billion,10.791667,22,14,21,Parts per million,0.035208,0.056,11,47,Parts per billion,3.675,7,14,,Parts per million,0.583333,0.7,13,
64727,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/27/2002,Parts per billion,10.791667,22,14,21,Parts per million,0.035208,0.056,11,47,Parts per billion,3.675,7,14,,Parts per million,0.604167,0.7,0,8
64728,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/28/2002,Parts per billion,11.083333,22,6,21,Parts per million,0.030167,0.049,11,42,Parts per billion,3.541667,6,10,9,Parts per million,0.508333,0.6,5,
64729,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/28/2002,Parts per billion,11.083333,22,6,21,Parts per million,0.030167,0.049,11,42,Parts per billion,3.541667,6,10,9,Parts per million,0.529167,0.6,1,7
64730,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/28/2002,Parts per billion,11.083333,22,6,21,Parts per million,0.030167,0.049,11,42,Parts per billion,3.5125,5.3,11,,Parts per million,0.508333,0.6,5,
64731,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/28/2002,Parts per billion,11.083333,22,6,21,Parts per million,0.030167,0.049,11,42,Parts per billion,3.5125,5.3,11,,Parts per million,0.529167,0.6,1,7
64732,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/29/2002,Parts per billion,10.833333,19,8,18,Parts per million,0.029375,0.053,11,45,Parts per billion,2.583333,5,10,7,Parts per million,0.483333,0.7,7,
64733,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/29/2002,Parts per billion,10.833333,19,8,18,Parts per million,0.029375,0.053,11,45,Parts per billion,2.583333,5,10,7,Parts per million,0.4875,0.6,8,7
64734,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/29/2002,Parts per billion,10.833333,19,8,18,Parts per million,0.029375,0.053,11,45,Parts per billion,2.5625,4,11,,Parts per million,0.483333,0.7,7,
64735,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/29/2002,Parts per billion,10.833333,19,8,18,Parts per million,0.029375,0.053,11,45,Parts per billion,2.5625,4,11,,Parts per million,0.4875,0.6,8,7
64736,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/30/2002,Parts per billion,15.083333,27,7,25,Parts per million,0.019375,0.043,11,36,Parts per billion,3.375,7,14,10,Parts per million,0.475,0.8,7,
64737,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/30/2002,Parts per billion,15.083333,27,7,25,Parts per million,0.019375,0.043,11,36,Parts per billion,3.375,7,14,10,Parts per million,0.4875,0.6,7,7
64738,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/30/2002,Parts per billion,15.083333,27,7,25,Parts per million,0.019375,0.043,11,36,Parts per billion,3.3375,5,14,,Parts per million,0.475,0.8,7,
64739,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/30/2002,Parts per billion,15.083333,27,7,25,Parts per million,0.019375,0.043,11,36,Parts per billion,3.3375,5,14,,Parts per million,0.4875,0.6,7,7
64740,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/31/2002,Parts per billion,14,27,23,25,Parts per million,0.036292,0.061,11,54,Parts per billion,5.958333,11,23,16,Parts per million,0.483333,0.6,5,
64741,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/31/2002,Parts per billion,14,27,23,25,Parts per million,0.036292,0.061,11,54,Parts per billion,5.958333,11,23,16,Parts per million,0.470833,0.5,0,6
64742,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/31/2002,Parts per billion,14,27,23,25,Parts per million,0.036292,0.061,11,54,Parts per billion,5.925,10,23,,Parts per million,0.483333,0.6,5,
64743,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,5/31/2002,Parts per billion,14,27,23,25,Parts per million,0.036292,0.061,11,54,Parts per billion,5.925,10,23,,Parts per million,0.470833,0.5,0,6
64744,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/1/2002,Parts per billion,16.333333,35,20,33,Parts per million,0.049875,0.075,11,100,Parts per billion,5.5,8,1,11,Parts per million,0.583333,0.8,20,
64745,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/1/2002,Parts per billion,16.333333,35,20,33,Parts per million,0.049875,0.075,11,100,Parts per billion,5.5,8,1,11,Parts per million,0.5625,0.7,7,8
64746,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/1/2002,Parts per billion,16.333333,35,20,33,Parts per million,0.049875,0.075,11,100,Parts per billion,5.475,7.3,2,,Parts per million,0.583333,0.8,20,
64747,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/1/2002,Parts per billion,16.333333,35,20,33,Parts per million,0.049875,0.075,11,100,Parts per billion,5.475,7.3,2,,Parts per million,0.5625,0.7,7,8
64748,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/2/2002,Parts per billion,14.916667,34,2,32,Parts per million,0.041417,0.059,8,50,Parts per billion,8.208333,30,6,43,Parts per million,0.566667,0.7,0,
64749,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/2/2002,Parts per billion,14.916667,34,2,32,Parts per million,0.041417,0.059,8,50,Parts per billion,8.208333,30,6,43,Parts per million,0.608333,0.7,0,8
64750,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/2/2002,Parts per billion,14.916667,34,2,32,Parts per million,0.041417,0.059,8,50,Parts per billion,8.175,19.6,8,,Parts per million,0.566667,0.7,0,
64751,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/2/2002,Parts per billion,14.916667,34,2,32,Parts per million,0.041417,0.059,8,50,Parts per billion,8.175,19.6,8,,Parts per million,0.608333,0.7,0,8
64752,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/3/2002,Parts per billion,14,47,22,44,Parts per million,0.036167,0.05,12,42,Parts per billion,4.25,5,12,7,Parts per million,0.4625,0.7,22,
64753,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/3/2002,Parts per billion,14,47,22,44,Parts per million,0.036167,0.05,12,42,Parts per billion,4.25,5,12,7,Parts per million,0.466667,0.6,5,7
64754,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/3/2002,Parts per billion,14,47,22,44,Parts per million,0.036167,0.05,12,42,Parts per billion,4.225,5,14,,Parts per million,0.4625,0.7,22,
64755,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/3/2002,Parts per billion,14,47,22,44,Parts per million,0.036167,0.05,12,42,Parts per billion,4.225,5,14,,Parts per million,0.466667,0.6,5,7
64756,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/4/2002,Parts per billion,14.666667,38,4,36,Parts per million,0.047167,0.065,10,67,Parts per billion,4.833333,7,7,10,Parts per million,0.404167,0.7,5,
64757,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/4/2002,Parts per billion,14.666667,38,4,36,Parts per million,0.047167,0.065,10,67,Parts per billion,4.833333,7,7,10,Parts per million,0.4375,0.6,5,7
64758,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/4/2002,Parts per billion,14.666667,38,4,36,Parts per million,0.047167,0.065,10,67,Parts per billion,4.8125,6.3,8,,Parts per million,0.404167,0.7,5,
64759,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/4/2002,Parts per billion,14.666667,38,4,36,Parts per million,0.047167,0.065,10,67,Parts per billion,4.8125,6.3,8,,Parts per million,0.4375,0.6,5,7
64760,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/5/2002,Parts per billion,11.625,18,9,17,Parts per million,0.051208,0.076,11,101,Parts per billion,5.833333,9,9,13,Parts per million,0.333333,0.5,5,
64761,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/5/2002,Parts per billion,11.625,18,9,17,Parts per million,0.051208,0.076,11,101,Parts per billion,5.833333,9,9,13,Parts per million,0.341667,0.4,1,5
64762,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/5/2002,Parts per billion,11.625,18,9,17,Parts per million,0.051208,0.076,11,101,Parts per billion,5.8,7.6,14,,Parts per million,0.333333,0.5,5,
64763,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/5/2002,Parts per billion,11.625,18,9,17,Parts per million,0.051208,0.076,11,101,Parts per billion,5.8,7.6,14,,Parts per million,0.341667,0.4,1,5
64764,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/6/2002,Parts per billion,19.458333,40,6,38,Parts per million,0.042125,0.063,9,61,Parts per billion,8.125,31,7,44,Parts per million,0.35,0.6,8,
64765,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/6/2002,Parts per billion,19.458333,40,6,38,Parts per million,0.042125,0.063,9,61,Parts per billion,8.125,31,7,44,Parts per million,0.35,0.5,8,6
64766,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/6/2002,Parts per billion,19.458333,40,6,38,Parts per million,0.042125,0.063,9,61,Parts per billion,8.1,22.6,8,,Parts per million,0.35,0.6,8,
64767,34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,6/6/2002,Parts per billion,19.458333,40,6,38,Parts per million,0.042125,0.063,9,61,Parts per billion,8.1,22.6,8,,Parts per million,0.35,0.5,8,6
